type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel,okt,komoran,hannanum,kkma,mecab
알킬니트라이트,랏슈,2023-03-22 10:15:56+00:00,1.63848e+18,ysmpwn6610,유수민,,,예약 랏슈 히로뽕 팝니다 흥분제 판매 경북 고령 오늘 밤 도착,0,0,27.0,['랏슈'],,Twitter Web App,"[('예약', 'Noun'), ('랏슈', 'Noun'), ('히로뽕', 'Noun'), ('팝니다', 'Verb'), ('흥분제', 'Noun'), ('판매', 'Noun'), ('경북', 'Noun'), ('고령', 'Noun'), ('오늘', 'Noun'), ('밤', 'Noun'), ('도착', 'Noun')]","[('예약', 'NNG'), ('랏슈', 'NNP'), ('히로뽕', 'NNG'), ('파', 'VV'), ('ㅂ니다', 'EC'), ('흥분', 'NNG'), ('제', 'XSN'), ('판매', 'NNG'), ('경북', 'NNP'), ('고령', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'N'), ('랏슈', 'N'), ('히로뽕', 'N'), ('팔', 'P'), ('ㅂ니다', 'E'), ('흥분제', 'N'), ('판매', 'N'), ('경북', 'N'), ('고령', 'N'), ('오늘', 'N'), ('밤', 'N'), ('도착', 'N')]","[('예약', 'NNG'), ('랏슈', 'UN'), ('히로뽕', 'NNG'), ('팔', 'VV'), ('ㅂ니다', 'EFN'), ('흥분제', 'NNG'), ('판매', 'NNG'), ('경북', 'NNP'), ('고령', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'NNG'), ('랏', 'NNP'), ('슈', 'NNP'), ('히로뽕', 'NNG'), ('팝', 'NNG'), ('니', 'JC'), ('다', 'MAG'), ('흥분제', 'NNG'), ('판매', 'NNG'), ('경북', 'NNP'), ('고령', 'NNG'), ('오늘', 'MAG'), ('밤', 'NNG'), ('도착', 'NNG')]"
알킬니트라이트,랏슈,2023-03-22 10:18:02+00:00,1.63849e+18,livcbhh52,박세빈,,,톡 강력 성적 흥분제 러쉬파퍼 Rush Poppers 랏슈 수면제 구매 브액 Knocc 신음계 하끈 서울,0,0,108.0,['브액'],,Twitter Web App,"[('톡', 'Noun'), ('강력', 'Noun'), ('성적', 'Noun'), ('흥분제', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('Rush', 'Alpha'), ('Poppers', 'Alpha'), ('랏슈', 'Noun'), ('수면제', 'Noun'), ('구매', 'Noun'), ('브액', 'Noun'), ('Knocc', 'Alpha'), ('신음', 'Noun'), ('계', 'Suffix'), ('하', 'Exclamation'), ('끈', 'Noun'), ('서울', 'Noun')]","[('톡', 'MAG'), ('강력', 'XR'), ('성적', 'NNG'), ('흥분', 'NNG'), ('제', 'XSN'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏슈', 'NNP'), ('수면제', 'NNP'), ('구매', 'NNG'), ('브액', 'NA'), ('Knocc', 'SL'), ('신', 'XPN'), ('음계', 'NNP'), ('하', 'NNG'), ('끈', 'NNG'), ('서울', 'NNP')]","[('톡', 'M'), ('강력', 'N'), ('성적', 'N'), ('흥분제', 'N'), ('러쉬파퍼', 'N'), ('Rush', 'F'), ('Poppers', 'F'), ('랏슈', 'N'), ('수면제', 'N'), ('구매', 'N'), ('브액', 'N'), ('Knocc', 'F'), ('신음계', 'N'), ('하끈', 'N'), ('서울', 'N')]","[('톡', 'MAG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('Rush', 'OL'), ('Poppers', 'OL'), ('랏슈', 'UN'), ('수면제', 'NNG'), ('구매', 'NNG'), ('브액', 'UN'), ('Knocc', 'OL'), ('신', 'XPN'), ('음계', 'NNG'), ('하', 'NNG'), ('끈', 'NNG'), ('서울', 'NNG')]","[('톡', 'NNG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏', 'NNP'), ('슈', 'NNP'), ('수면제', 'NNG'), ('구매', 'NNG'), ('브', 'NNP'), ('액', 'NNG'), ('Knocc', 'SL'), ('신음', 'NNG'), ('계', 'XSN'), ('하', 'IC'), ('끈', 'NNG'), ('서울', 'NNP')]"
알킬니트라이트,러쉬파퍼,2023-03-22 10:18:02+00:00,1.6384851765683814e+18,livcbhh52,박세빈,,,톡 강력 성적 흥분제 러쉬파퍼 Rush Poppers 랏슈 수면제 구매 브액 Knocc 신음계 하끈 서울,0,0,108.0,['브액'],,Twitter Web App,"[('톡', 'Noun'), ('강력', 'Noun'), ('성적', 'Noun'), ('흥분제', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('Rush', 'Alpha'), ('Poppers', 'Alpha'), ('랏슈', 'Noun'), ('수면제', 'Noun'), ('구매', 'Noun'), ('브액', 'Noun'), ('Knocc', 'Alpha'), ('신음', 'Noun'), ('계', 'Suffix'), ('하', 'Exclamation'), ('끈', 'Noun'), ('서울', 'Noun')]","[('톡', 'MAG'), ('강력', 'XR'), ('성적', 'NNG'), ('흥분', 'NNG'), ('제', 'XSN'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏슈', 'NNP'), ('수면제', 'NNP'), ('구매', 'NNG'), ('브액', 'NA'), ('Knocc', 'SL'), ('신', 'XPN'), ('음계', 'NNP'), ('하', 'NNG'), ('끈', 'NNG'), ('서울', 'NNP')]","[('톡', 'M'), ('강력', 'N'), ('성적', 'N'), ('흥분제', 'N'), ('러쉬파퍼', 'N'), ('Rush', 'F'), ('Poppers', 'F'), ('랏슈', 'N'), ('수면제', 'N'), ('구매', 'N'), ('브액', 'N'), ('Knocc', 'F'), ('신음계', 'N'), ('하끈', 'N'), ('서울', 'N')]","[('톡', 'MAG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('Rush', 'OL'), ('Poppers', 'OL'), ('랏슈', 'UN'), ('수면제', 'NNG'), ('구매', 'NNG'), ('브액', 'UN'), ('Knocc', 'OL'), ('신', 'XPN'), ('음계', 'NNG'), ('하', 'NNG'), ('끈', 'NNG'), ('서울', 'NNG')]","[('톡', 'NNG'), ('강력', 'NNG'), ('성적', 'NNG'), ('흥분제', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('Rush', 'SL'), ('Poppers', 'SL'), ('랏', 'NNP'), ('슈', 'NNP'), ('수면제', 'NNG'), ('구매', 'NNG'), ('브', 'NNP'), ('액', 'NNG'), ('Knocc', 'SL'), ('신음', 'NNG'), ('계', 'XSN'), ('하', 'IC'), ('끈', 'NNG'), ('서울', 'NNP')]"
알킬니트라이트,러쉬파퍼,2023-03-22 10:36:59+00:00,1.6384899456094904e+18,md782511dvx,이흳ㅐ,,,수면 비밀 배송 노원 Rush 러쉬파퍼 구매 클럽캔디판매,0,0,53.0,['수면'],,Twitter Web App,"[('수면', 'Noun'), ('비밀', 'Noun'), ('배송', 'Noun'), ('노원', 'Noun'), ('Rush', 'Alpha'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('구매', 'Noun'), ('클럽', 'Noun'), ('캔디', 'Noun'), ('판매', 'Noun')]","[('수면', 'NNP'), ('비밀', 'NNP'), ('배', 'NNG'), ('송', 'NNP'), ('노원', 'NNP'), ('Rush', 'SL'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('구매', 'NNG'), ('클럽', 'NNP'), ('캔디', 'NNP'), ('판매', 'NNP')]","[('수', 'N'), ('이', 'J'), ('면', 'E'), ('비밀', 'N'), ('배송', 'N'), ('노원', 'N'), ('Rush', 'F'), ('러쉬파퍼', 'N'), ('구매', 'N'), ('클럽캔디판매', 'N')]","[('수면', 'NNG'), ('비밀', 'NNG'), ('배송', 'NNG'), ('노', 'NNG'), ('원', 'XSN'), ('Rush', 'OL'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('구매', 'NNG'), ('클럽', 'NNG'), ('캔디', 'NNG'), ('판매', 'NNG')]","[('수면', 'NNG'), ('비밀', 'NNG'), ('배송', 'NNG'), ('노원', 'NNG'), ('Rush', 'SL'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('구매', 'NNG'), ('클럽', 'NNG'), ('캔디', 'NNG'), ('판매', 'NNG')]"
알킬니트라이트,랏슈,2023-03-22 11:13:43+00:00,1.6385e+18,yunkerboller,러쉬구입하는방법 수원하선모집 Molly(),,,텔레그램 id pinkman114 고기 전남찬술 랏슈 물뽕 케이캔디 Molly 경기도안전드랍 ,0,0,46.0,['경기도안전드랍'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fr0eSuIaUAAimSJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr0eSuIaUAAimSJ?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('텔레', 'Noun'), ('그램', 'Noun'), ('id', 'Alpha'), ('pinkman', 'Alpha'), ('114', 'Number'), ('고기', 'Noun'), ('전남', 'Noun'), ('찬술', 'Noun'), ('랏슈', 'Noun'), ('물뽕', 'Noun'), ('케이', 'Noun'), ('캔디', 'Noun'), ('Molly', 'Alpha'), ('경기도', 'Noun'), ('안전', 'Noun'), ('드랍', 'Noun')]","[('텔레그램', 'NNP'), ('id', 'SL'), ('pinkman', 'SL'), ('114', 'NNP'), ('고기', 'NNP'), ('전남', 'NNP'), ('찬', 'NNG'), ('술', 'NNG'), ('랏슈', 'NNP'), ('물', 'NNG'), ('뽕', 'NNG'), ('케이', 'NNP'), ('캔디', 'NNP'), ('Molly', 'SL'), ('경기도안전드랍', 'NA')]","[('텔레그램', 'N'), ('id', 'F'), ('pinkman', 'F'), ('114', 'N'), ('고', 'N'), ('이', 'J'), ('기', 'E'), ('전남찬술', 'N'), ('랏슈', 'N'), ('물뽕', 'N'), ('케이캔디', 'N'), ('Molly', 'F'), ('경기도안전드랍', 'N')]","[('텔', 'UN'), ('레', 'NNG'), ('그램', 'NNM'), ('id', 'OL'), ('pinkman', 'OL'), ('114', 'NR'), ('이', 'VCP'), ('고', 'ECE'), ('기', 'NNG'), ('전', 'NNG'), ('남', 'NNG'), ('찬술', 'NNG'), ('랏슈', 'UN'), ('물뽕', 'NNG'), ('케이', 'NNG'), ('캔디', 'NNG'), ('Molly', 'OL'), ('경기도', 'NNP'), ('안전', 'NNG'), ('들', 'VV'), ('라고', 'JKQ'), ('하', 'VV')]","[('텔레', 'NNP'), ('그램', 'NNG'), ('id', 'SL'), ('pinkman', 'SL'), ('114', 'SN'), ('고기', 'NNG'), ('전남', 'NNP'), ('찬술', 'NNG'), ('랏', 'NNP'), ('슈', 'NNP'), ('물뽕', 'NNG'), ('케이', 'NNG'), ('캔디', 'NNG'), ('Molly', 'SL'), ('경기도', 'NNP'), ('안전', 'NNP'), ('드', 'NNG'), ('랍', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-22 11:14:45+00:00,1.6384994499526656e+18,md782511dvx,이흳ㅐ,,,업소 비밀 배송 달서 수면제 사용후기 Rush 러쉬파퍼구입방법,0,0,72.0,['업소'],,Twitter Web App,"[('업소', 'Verb'), ('비밀', 'Noun'), ('배송', 'Noun'), ('달', 'Noun'), ('서', 'Josa'), ('수면제', 'Noun'), ('사용', 'Noun'), ('후기', 'Noun'), ('Rush', 'Alpha'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('구입', 'Noun'), ('방법', 'Noun')]","[('업소', 'NNG'), ('비밀', 'NNP'), ('배', 'NNG'), ('송', 'NNP'), ('달서', 'NNP'), ('수면제', 'NNP'), ('사용', 'NNG'), ('후기', 'NNG'), ('Rush', 'SL'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('구입', 'NNG'), ('방법', 'NNG')]","[('업소', 'N'), ('비밀', 'N'), ('배송', 'N'), ('달', 'N'), ('서', 'J'), ('수면제', 'N'), ('사용후', 'N'), ('이', 'J'), ('기', 'E'), ('Rush', 'F'), ('러쉬파퍼구입방법', 'N')]","[('업소', 'NNG'), ('비밀', 'NNG'), ('배송', 'NNG'), ('달', 'NNG'), ('서', 'JKM'), ('수면제', 'NNG'), ('사용', 'NNG'), ('후기', 'NNG'), ('Rush', 'OL'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('구입', 'NNG'), ('방법', 'NNG')]","[('업소', 'NNG'), ('비밀', 'NNG'), ('배송', 'NNG'), ('달서', 'NNG'), ('수면제', 'NNG'), ('사용', 'NNG'), ('후기', 'NNG'), ('Rush', 'SL'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('구입', 'NNG'), ('방법', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-22 12:09:45+00:00,1.638513291596284e+18,bid8_jvcinhwa,송민화,,,톡 하얀색 액체 정맥 전신 마취제 프로포폴 우유주사 발정 러쉬파퍼 구입방법 Knocc 인간지갑 보지평가 스타킹,0,0,151.0,['발정ㅈㅔ'],,Twitter Web App,"[('톡', 'Noun'), ('하얀색', 'Noun'), ('액체', 'Noun'), ('정맥', 'Noun'), ('전신', 'Noun'), ('마취제', 'Noun'), ('프로포폴', 'Noun'), ('우유', 'Noun'), ('주사', 'Noun'), ('발정', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('구입', 'Noun'), ('방법', 'Noun'), ('Knocc', 'Alpha'), ('인간', 'Noun'), ('지갑', 'Noun'), ('보지', 'Noun'), ('평가', 'Noun'), ('스타킹', 'Noun')]","[('톡', 'MAG'), ('하얀색', 'NNG'), ('액체', 'NNP'), ('정맥', 'NNP'), ('전신', 'NNP'), ('마취제', 'NNG'), ('프로포폴', 'NNP'), ('우유', 'NNP'), ('주사', 'NNP'), ('발', 'NNG'), ('정', 'NNP'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('구입', 'NNG'), ('방법', 'NNG'), ('Knocc', 'SL'), ('인간', 'NNG'), ('지갑', 'NNP'), ('보지', 'NNP'), ('평가', 'NNP'), ('스타킹', 'NNP')]","[('톡', 'M'), ('하얀색', 'N'), ('액체', 'N'), ('정맥', 'N'), ('전신', 'N'), ('마취제', 'N'), ('프로포폴', 'N'), ('우유주사', 'N'), ('발정', 'N'), ('러쉬파퍼', 'N'), ('구입방법', 'N'), ('Knocc', 'F'), ('인간지갑', 'N'), ('보지평가', 'N'), ('스타킹', 'N')]","[('톡', 'MAG'), ('하얀색', 'NNG'), ('액체', 'NNG'), ('정맥', 'NNG'), ('전신', 'NNG'), ('마취제', 'NNG'), ('프로', 'NNG'), ('포', 'NNG'), ('폴', 'NNG'), ('우유', 'NNG'), ('주사', 'NNG'), ('발정', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('구입', 'NNG'), ('방법', 'NNG'), ('Knocc', 'OL'), ('인간', 'NNG'), ('지갑', 'NNG'), ('보지', 'NNG'), ('평가', 'NNG'), ('스타킹', 'NNG')]","[('톡', 'NNG'), ('하얀색', 'NNG'), ('액체', 'NNG'), ('정맥', 'NNG'), ('전신', 'NNG'), ('마취제', 'NNG'), ('프로포폴', 'NNP'), ('우유', 'NNG'), ('주사', 'NNG'), ('발정', 'NNG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('구입', 'NNG'), ('방법', 'NNG'), ('Knocc', 'SL'), ('인간', 'NNG'), ('지갑', 'NNG'), ('보', 'VV'), ('지', 'EC'), ('평가', 'NNG'), ('스타킹', 'NNG')]"
알킬니트라이트,정글주스,2023-03-22 12:11:01+00:00,1.63851e+18,ejsj1f4x130,임은지,,,예약 로뽕 러쉬파퍼 팝니다 정글주스 후기 부산 동래 오늘 밤 도착,0,0,48.0,['ㅎㅣ로뽕'],,Twitter Web App,"[('예약', 'Noun'), ('로뽕', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('팝니다', 'Verb'), ('정글', 'Noun'), ('주스', 'Noun'), ('후기', 'Noun'), ('부산', 'Noun'), ('동래', 'Noun'), ('오늘', 'Noun'), ('밤', 'Noun'), ('도착', 'Noun')]","[('예약', 'NNG'), ('로', 'NNG'), ('뽕', 'NNG'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('파', 'VV'), ('ㅂ니다', 'EC'), ('정글', 'NNP'), ('주스', 'NNP'), ('후기', 'NNG'), ('부산', 'NNP'), ('동래', 'NNP'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'N'), ('로뽕', 'N'), ('러쉬파퍼', 'N'), ('팔', 'P'), ('ㅂ니다', 'E'), ('정글주스', 'N'), ('후', 'N'), ('이', 'J'), ('기', 'E'), ('부산', 'N'), ('동래', 'N'), ('오늘', 'N'), ('밤', 'N'), ('도착', 'N')]","[('예약', 'NNG'), ('로', 'NNG'), ('뽕', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('팝', 'NNG'), ('니', 'VV'), ('다', 'ECS'), ('정글', 'NNG'), ('주스', 'NNG'), ('후기', 'NNG'), ('부산', 'NNG'), ('동래', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'NNG'), ('로', 'JKB'), ('뽕', 'MAG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('팝', 'NNG'), ('니', 'NP'), ('다', 'JX'), ('정글', 'NNG'), ('주스', 'NNG'), ('후기', 'NNG'), ('부산', 'NNP'), ('동래', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-22 12:11:01+00:00,1.6385136089666847e+18,ejsj1f4x130,임은지,,,예약 로뽕 러쉬파퍼 팝니다 정글주스 후기 부산 동래 오늘 밤 도착,0,0,48.0,['ㅎㅣ로뽕'],,Twitter Web App,"[('예약', 'Noun'), ('로뽕', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('팝니다', 'Verb'), ('정글', 'Noun'), ('주스', 'Noun'), ('후기', 'Noun'), ('부산', 'Noun'), ('동래', 'Noun'), ('오늘', 'Noun'), ('밤', 'Noun'), ('도착', 'Noun')]","[('예약', 'NNG'), ('로', 'NNG'), ('뽕', 'NNG'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('파', 'VV'), ('ㅂ니다', 'EC'), ('정글', 'NNP'), ('주스', 'NNP'), ('후기', 'NNG'), ('부산', 'NNP'), ('동래', 'NNP'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'N'), ('로뽕', 'N'), ('러쉬파퍼', 'N'), ('팔', 'P'), ('ㅂ니다', 'E'), ('정글주스', 'N'), ('후', 'N'), ('이', 'J'), ('기', 'E'), ('부산', 'N'), ('동래', 'N'), ('오늘', 'N'), ('밤', 'N'), ('도착', 'N')]","[('예약', 'NNG'), ('로', 'NNG'), ('뽕', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('팝', 'NNG'), ('니', 'VV'), ('다', 'ECS'), ('정글', 'NNG'), ('주스', 'NNG'), ('후기', 'NNG'), ('부산', 'NNG'), ('동래', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'NNG'), ('로', 'JKB'), ('뽕', 'MAG'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('팝', 'NNG'), ('니', 'NP'), ('다', 'JX'), ('정글', 'NNG'), ('주스', 'NNG'), ('후기', 'NNG'), ('부산', 'NNP'), ('동래', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]"
알킬니트라이트,정글주스,2023-03-22 12:15:11+00:00,1.63851e+18,DinyKeceng,Molly 머쉬룸효과 엑시터시사는법(),,,텔레그램 id pinkman114 용인수면제 아이스뽕 진통제판매 정글주스구매처 하이드로몰핀구입하는방법 LSD 대구케미컬약 ,0,0,35.0,['대구케미컬약'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fr0sX52aMAAb5Qz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fr0sX52aMAAb5Qz?format=jpg&name=orig', altText=None)]",Twitter Web App,"[('텔레', 'Noun'), ('그램', 'Noun'), ('id', 'Alpha'), ('pinkman', 'Alpha'), ('114', 'Number'), ('용인', 'Noun'), ('수면제', 'Noun'), ('아이스', 'Noun'), ('뽕', 'Noun'), ('진통제', 'Noun'), ('판매', 'Noun'), ('정글', 'Noun'), ('주스', 'Noun'), ('구매', 'Noun'), ('처', 'Noun'), ('하', 'Exclamation'), ('이드', 'Noun'), ('로', 'Josa'), ('몰핀', 'Noun'), ('구입', 'Noun'), ('하', 'Suffix'), ('는', 'Josa'), ('방법', 'Noun'), ('LSD', 'Alpha'), ('대구', 'Noun'), ('케미컬', 'Noun'), ('약', 'Noun')]","[('텔레그램', 'NNP'), ('id', 'SL'), ('pinkman', 'SL'), ('114', 'NNP'), ('용인', 'NNP'), ('수면제', 'NNP'), ('아이스', 'NNP'), ('뽕', 'NNG'), ('진통제', 'NNP'), ('판매', 'NNP'), ('정글', 'NNP'), ('주스', 'NNP'), ('구매', 'NNG'), ('처', 'NNG'), ('하', 'NNG'), ('이드', 'NNP'), ('로', 'JKB'), ('몰핀', 'NNG'), ('구입', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('방법', 'NNG'), ('LSD', 'SL'), ('대구', 'NNP'), ('케미컬', 'NNP'), ('약', 'MM')]","[('텔레그램', 'N'), ('id', 'F'), ('pinkman', 'F'), ('114', 'N'), ('용인수면제', 'N'), ('아이스뽕', 'N'), ('진통제판매', 'N'), ('정글주스구매처', 'N'), ('하이드로몰핀구입하는방법', 'N'), ('LSD', 'F'), ('대구케미컬약', 'N')]","[('텔', 'UN'), ('레', 'NNG'), ('그램', 'NNM'), ('id', 'OL'), ('pinkman', 'OL'), ('114', 'NR'), ('용인', 'NNG'), ('수면제', 'NNG'), ('아이스', 'NNG'), ('뽕', 'NNG'), ('진통제', 'NNG'), ('판매', 'NNG'), ('정글', 'NNG'), ('주스', 'NNG'), ('구매처', 'NNG'), ('하이드', 'NNG'), ('로', 'JKM'), ('몰', 'VV'), ('ㄹ', 'ETD'), ('핀', 'NNG'), ('구입', 'NNG'), ('하', 'XSV'), ('는', 'ETD'), ('방법', 'NNG'), ('LSD', 'OL'), ('대구', 'NNG'), ('케미컬', 'NNG'), ('약', 'MDN')]","[('텔레', 'NNP'), ('그램', 'NNG'), ('id', 'SL'), ('pinkman', 'SL'), ('114', 'SN'), ('용인', 'NNP'), ('수면제', 'NNG'), ('아이스', 'NNG'), ('뽕', 'MAG'), ('진통제', 'NNG'), ('판매', 'NNG'), ('정글', 'NNG'), ('주스', 'NNG'), ('구매처', 'NNG'), ('하이드로', 'NNG'), ('몰핀', 'NNG'), ('구입', 'NNG'), ('하', 'XSV'), ('는', 'ETM'), ('방법', 'NNG'), ('LSD', 'SL'), ('대구', 'NNP'), ('케미컬', 'NNG'), ('약', 'NNG')]"
알킬니트라이트,러쉬파퍼,2023-03-22 12:49:12+00:00,1.638523219887161e+18,105cwlgus,김지현,,,예약 최음제 구매 암페 민 러쉬파퍼 파는곳 경북 의성 오늘 밤 도착,0,0,24.0,['암페ㅌㅏ민'],,Twitter Web App,"[('예약', 'Noun'), ('최음제', 'Noun'), ('구매', 'Noun'), ('암페', 'Noun'), ('민', 'Noun'), ('러쉬', 'Noun'), ('파퍼', 'Noun'), ('파는', 'Verb'), ('곳', 'Noun'), ('경북', 'Noun'), ('의성', 'Noun'), ('오늘', 'Noun'), ('밤', 'Noun'), ('도착', 'Noun')]","[('예약', 'NNG'), ('최', 'XPN'), ('음', 'NNG'), ('제', 'XSN'), ('구매', 'NNG'), ('암페', 'NA'), ('민', 'NNP'), ('러', 'NNP'), ('쉬', 'MAG'), ('파', 'VV'), ('아', 'EC'), ('푸', 'VV'), ('어', 'EC'), ('팔', 'VV'), ('는', 'ETM'), ('곳', 'NNG'), ('경북', 'NNP'), ('의성', 'NNP'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'N'), ('최음제', 'N'), ('구매', 'N'), ('암페', 'N'), ('밀', 'P'), ('ㄴ', 'E'), ('러쉬파퍼', 'N'), ('파는곳', 'N'), ('경북', 'N'), ('의성', 'N'), ('오늘', 'N'), ('밤', 'N'), ('도착', 'N')]","[('예약', 'NNG'), ('최음제', 'NNG'), ('구매', 'NNG'), ('암', 'NNG'), ('페', 'UN'), ('민', 'NNG'), ('러', 'NNP'), ('쉬', 'NNG'), ('파', 'NNG'), ('푸', 'VV'), ('어', 'ECS'), ('팔', 'VV'), ('는', 'ETD'), ('곳', 'NNG'), ('경북', 'NNP'), ('의성', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]","[('예약', 'NNG'), ('최음제', 'NNG'), ('구매', 'NNG'), ('암', 'NNG'), ('페', 'UNKNOWN'), ('민', 'NNP'), ('러쉬', 'NNP'), ('파퍼', 'NNP'), ('파', 'VV'), ('는', 'ETM'), ('곳', 'NNB'), ('경북', 'NNP'), ('의성', 'NNG'), ('오늘', 'NNG'), ('밤', 'NNG'), ('도착', 'NNG')]"
