Unnamed: 0,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
1784,2022-12-08 08:52:25+00:00,1.60078e+18,wlsgur5329,Yang Jin Hyuk,,,"여러분에 안식처 아이스 하이븐 

♥텔 레 문 의 i c e haven ☀

마약파는곳 김치 빠른구매

떨후기 떨구매 케타민
강남파티 사탕

사끼 샘플20만 아이스
작대기술 작대기아이스

#아이스 https://t.co/nlUf3mlSnG",0,0,,['아이스'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjcYoKGaEAACx_R?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjcYoKGaEAACx_R?format=jpg&name=orig', altText=None)]",Twitter Web App
1785,2022-12-08 07:07:09+00:00,1.60075e+18,ha800319,하명필,,논현동,"✍ 텔 레 그 램 J R i c e 1 ♥

☺아이스작대기 사끼♥

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

떨파는곳소개ㅈㄷㄱㅇㄹ

파티약 케타민 
엑스터시

빙두 케이 빙두 

#아이스작대기
#아이스텔레 https://t.co/ETUAbZtUBA",0,0,,"['아이스작대기', '아이스텔레']","[Photo(previewUrl='https://pbs.twimg.com/media/FjcAiMrUoAIN3b5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjcAiMrUoAIN3b5?format=jpg&name=orig', altText=None)]",Twitter Web App
1788,2022-12-08 03:29:43+00:00,1.60069e+18,dosldk33,김미정,,,"♈ 텔 레 i c e m a n k ☂
아이스작대기 샘플0.2G 20만
사칭조심

아이스술 작대기팝니다

차가운술 사끼
아이스뽕
엘에디

떨사는곳 사티바 최음제 
케타민

허브 아이스술 떨가격 
엑시

김치 

#아이스팝니다
#아이스1g https://t.co/ePrYiAVZUL",0,0,,"['아이스팝니다', '아이스1g']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1600694053963968513/pu/img/8913bOiufSIu7El7.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1600694053963968513/pu/vid/244x432/SQKiYLetVjPNNU8l.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1600694053963968513/pu/pl/VxqgLuQz3VJ7iJAL.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=6.933, views=81, altText=None)]",Twitter Web App
1789,2022-12-08 02:07:29+00:00,1.60067e+18,taloscad,김진후,,,"✡ 텔 레 i c e m a n k ♦
아이스작대기 샘플0.2G 20만
사칭조심

허브 아이스사끼

작대기뽕 빙두
작대기
케이

캔디 최음제 최음제 
사탕

케타민 빙두 떨팝니다 
떨구입

시원한술파는곳 
시원한술파는곳

#아이스 https://t.co/T0Ls6bkQ10",0,0,,['아이스'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fja78jWakAEyvaE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fja78jWakAEyvaE?format=jpg&name=orig', altText=None)]",Twitter Web App
1790,2022-12-07 13:56:13+00:00,1.60049e+18,dlxorrl,이택기,,,"여러분에 안식처 아이스 하이븐 

☂텔 레 문 의 i c e haven ❣

떨파는곳소개 아이스효능직빵 엑스터시효과
후리하는방법 브액판매처

클럽파티 인디카 인디카
케타민 떨판매

아이스드랍 아이스 사끼
엘에디 엘에디

#차가운술 https://t.co/i1EzruYBpA",0,0,,['차가운술'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjYUkfQagAAabCP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjYUkfQagAAabCP?format=jpg&name=orig', altText=None)]",Twitter Web App
1792,2022-12-07 13:26:31+00:00,1.60048e+18,wiseguy0506,국유동,,,"☠ 텔 레 i c e m a n k ☂
아이스작대기 샘플0.2G 20만
사칭조심

아이스1G 아이스

차가운술 LSD
차가운술
아이스1G

엑시 대마 엑스터시 
인디카

아이스팝니다 사끼 강남파티 
떨

캔디파는곳 브액판매처

#아이스
#사티바 https://t.co/eJpEAt1mtD",0,0,,"['아이스', '사티바']","[Photo(previewUrl='https://pbs.twimg.com/media/FjYNxhfaYAE67hF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjYNxhfaYAE67hF?format=jpg&name=orig', altText=None)]",Twitter Web App
1793,2022-12-07 13:22:54+00:00,1.60048e+18,ha800319,하명필,,논현동,"✏ 텔 레 그 램 J R i c e 1 ✒

☁아이스작대기 사끼♨

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

김치차가운술파는곳

떨삽니다 최음제 
엑스터시

작대기뽕 차가운술 작대기뽕 

#아이스작대기
#아이스텔레 https://t.co/7SHLClBfZv",0,0,,"['아이스작대기', '아이스텔레']","[Photo(previewUrl='https://pbs.twimg.com/media/FjYM8oZVsAE2-6g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjYM8oZVsAE2-6g?format=jpg&name=orig', altText=None)]",Twitter Web App
1794,2022-12-07 11:34:40+00:00,1.60045e+18,bjdoc81,까미,,bjdoc'근처,"✂ 텔 레 i c e m a n k ☁
아이스작대기 샘플0.2G 20만
사칭조심

작대기팝니다 아이스1G

사끼 아이스드랍
아이스사끼
아이스팝니다

케이 떨사는곳 케타민 
떨

작대기술 샘플20만 떨파는곳 
대마

술구매 

#아이스작대기
#아이스삽니다 https://t.co/hIGxjTgTRv",0,0,,"['아이스작대기', '아이스삽니다']","[Photo(previewUrl='https://pbs.twimg.com/media/FjX0LHyaAAE8F1n?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjX0LHyaAAE8F1n?format=jpg&name=orig', altText=None)]",Twitter Web App
1795,2022-12-07 09:32:16+00:00,1.60042e+18,jumieun,주미은,,,"☄ 텔 레 i c e m a n k ☣
아이스작대기 샘플0.2G 20만
사칭조심

아이스팝니다 사끼

샘플20만 사끼
아이스1G
작대기술

케이 캔디 떨느낌 
담배

작대기아이스 아이스1G 강남파티 
대마

판매처 빠른구매

#작대기
#작대기판매 https://t.co/Ti2ZSfKm3O",0,0,,"['작대기', '작대기판매']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1600422895318339584/pu/img/NVpSLP3AJAIkSkNV.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1600422895318339584/pu/pl/TESqmkE-BcNREo3R.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1600422895318339584/pu/vid/236x432/kMYe1rKnXwc_mczD.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=17.0, views=14, altText=None)]",Twitter Web App
1796,2022-12-07 09:30:52+00:00,1.60042e+18,wlsgur5329,Yang Jin Hyuk,,,"여러분에 안식처 아이스 하이븐 

✡텔 레 문 의 i c e haven ☑

ㅈㄷㄱㅇㄹ 게이만남 김치

케이 인디카 떨팝니다
사탕 엑시

엘에디 작대기 작대기술
사끼 차가운술

#작대기 https://t.co/Fm5kzrFjgQ",0,0,,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjXX1sQUcAEivyc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjXX1sQUcAEivyc?format=jpg&name=orig', altText=None)]",Twitter Web App
1797,2022-12-07 08:16:17+00:00,1.6004e+18,rbfl1680,김규리,,,"✉ 텔 레 그 램 J R i c e 1 ✡

☀아이스작대기 사끼☑

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

대마초파는곳천안아이스

최음제 엑스터시 
클럽약

아이스드랍 엘에디 작대기뽕 

#작대기술 https://t.co/kwf6fEd5Bm",0,0,,['작대기술'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjXGxEkaUAAp6X1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjXGxEkaUAAp6X1?format=jpg&name=orig', altText=None)]",Twitter Web App
1798,2022-12-07 08:14:07+00:00,1.6004e+18,priston24,노주형,,,"텔 레 i c e p i c k s

☂ 아이스픽2 ✌
샘플 20만 아이스작대기

ㅎㄹ 마약파는곳 ㅅㄲ
아이스효능직빵

케타민  캔디
 클럽약 

차가운술 케타민 엘에디
아이스1G 아이스사끼

↘ #아이스작대기 ☂
♈ #차가운술 ❣ https://t.co/OYDjw0f3CA",0,0,,"['아이스작대기', '차가운술']","[Photo(previewUrl='https://pbs.twimg.com/media/FjXGRSoaEAAx_gB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjXGRSoaEAAx_gB?format=jpg&name=orig', altText=None)]",Twitter Web App
1799,2022-12-07 03:34:30+00:00,1.60033e+18,dlxorrl,이택기,,,"여러분에 안식처 아이스 하이븐 

☃텔 레 문 의 i c e haven ☂

정품작대기 엑스터시효능 ㅈㄷㄱ팝니다
술파는곳 ㅈㄷㄱ팝니다

엑스터시 떨 담배
강남파티 엑스터시

LSD 아이스팝니다 차가운술
작대기팝니다 작대기술

#사끼
#빙두 https://t.co/mqboZ9Ms9j",0,0,,"['사끼', '빙두']","[Photo(previewUrl='https://pbs.twimg.com/media/FjWGRS5aYAEvJk5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjWGRS5aYAEvJk5?format=jpg&name=orig', altText=None)]",Twitter Web App
1802,2022-12-06 10:58:53+00:00,1.60008e+18,wlsgur5329,Yang Jin Hyuk,,,"여러분에 안식처 아이스 하이븐 

♥텔 레 문 의 i c e haven ♨

한작대기 술사는곳 반작대기
창원아이스 판매처

대마 사탕 클럽파티
강남파티 떨가격

빙두 작대기술 사끼
작대기뽕 샘플20만

#아이스술
#작기술 https://t.co/xoqVbPXsDl",0,0,,"['아이스술', '작기술']","[Photo(previewUrl='https://pbs.twimg.com/media/FjSiZO0aAAApiNt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjSiZO0aAAApiNt?format=jpg&name=orig', altText=None)]",Twitter Web App
1804,2022-12-06 10:02:57+00:00,1.60007e+18,ghglgh55,채현서,,,"♦ 텔 레 그 램 J R i c e 1 ☁

☝아이스작대기 사끼☠

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

빠른구매작대기주사

 케이 
떨파는곳

작대기팝니다 샘플20만 작대기아이스 

#작대기 https://t.co/QrrP6tfAYP",0,0,,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjSVl6-VEAA5UdF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjSVl6-VEAA5UdF?format=jpg&name=orig', altText=None)]",Twitter Web App
1805,2022-12-06 09:29:44+00:00,1.60006e+18,bunji791,송영임,,,"↔ 텔 레 그 램 J R i c e 1 ☁

✿아이스작대기 사끼✌

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

아이스얼음작대기아이스술

떨판매 엑스터시 
대마

사끼 LSD 작대기아이스 

#아이스작대기
#아이스텔레 https://t.co/GuilxEyPjV",0,0,,"['아이스작대기', '아이스텔레']","[Photo(previewUrl='https://pbs.twimg.com/media/FjSN_PxakAEEPBs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjSN_PxakAEEPBs?format=jpg&name=orig', altText=None)]",Twitter Web App
1806,2022-12-06 08:08:54+00:00,1.60004e+18,ppqq409123,박성원,,,"☢ 텔 레 그 램 J R i c e 1 ☎

☀아이스작대기 사끼♨

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

빙두판매처강간데이트

담배 떨가격 
사티바

아이스드랍 케타민 빙두 

#아이스작대기
#작대기팝니다
#엑스터시 https://t.co/W1mJq0Tryb",0,0,,"['아이스작대기', '작대기팝니다', '엑스터시']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1600039519965048833/pu/img/Nyj9FoIQJg47pkz1.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1600039519965048833/pu/pl/bGVZJxZjT3xdFOFr.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1600039519965048833/pu/vid/480x640/_3PrDfC2z6sdkX22.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1600039519965048833/pu/vid/320x426/nSmIbALs41TVHGEW.mp4?tag=12', contentType='video/mp4', bitrate=632000)], duration=36.138, views=669, altText=None)]",Twitter Web App
1808,2022-12-06 07:39:13+00:00,1.60003e+18,dspark219,박동수,,,"☣ 텔 레 그 램 J R i c e 1 ☎

✐아이스작대기 무한✍

ㅇㅇㅅ팝니다 허브효능 허브효능
케이 사끼 아이스팝니다 아이스드랍

떨가격 클럽파티 케이 

 떨구매 떨후기 

 케타민 아이스술 사끼

광주아이스 떨가격  술파는곳 사탕 

#작대기 https://t.co/vcB5hzR6A9",0,0,,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjR0sWaaEAAxFaj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjR0sWaaEAAxFaj?format=jpg&name=orig', altText=None)]",Twitter Web App
1809,2022-12-06 06:48:35+00:00,1.60002e+18,ddongfari21,이동현,,,"✡ 텔 레 i c e m a n k ☺
샘플0.2G 20만
사칭조심

아이스작대기  아이스
케이 
샘플20만

작대기술 아이스술
아이스팝니다
LSD

떨파는곳 떨삽니다 클럽파티 
엑스터시

허브 아이스사끼 떨사는곳 
강남파티

캔디파는곳 엑스터시효능

#사끼
#담배 https://t.co/HmuYTPqRCg",0,0,,"['사끼', '담배']","[Photo(previewUrl='https://pbs.twimg.com/media/FjRpGqCaEAY9QmE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjRpGqCaEAY9QmE?format=jpg&name=orig', altText=None)]",Twitter Web App
1810,2022-12-06 06:46:43+00:00,1.60002e+18,dkdud2225,정아영,,,"☄ 텔 레 그 램 J R i c e 1 ☂

☢아이스작대기 사끼☀

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

작대기사용법아이스얼음주사

떨팝니다 떨삽니다 
떨후기

아이스 빙두 빙두 

#아이스작대기
#아이스후기 https://t.co/N8bzJy7v1v",0,0,,"['아이스작대기', '아이스후기']","[Photo(previewUrl='https://pbs.twimg.com/media/FjRorNDaAAAZmr8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjRorNDaAAAZmr8?format=jpg&name=orig', altText=None)]",Twitter Web App
1812,2022-12-06 05:22:26+00:00,1.6e+18,poweroi2,박득수,,,"✈ 텔 레 그 램 J R i c e 1 ☠

♥아이스작대기 사끼☠

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

빠른구매ㅂㄷ

떨판매 캔디 
최음제

엘에디 아이스팝니다 아이스팝니다 

#작대기 https://t.co/tXSGy08lQ0",0,0,,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjRVYqyaYAAn16q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjRVYqyaYAAn16q?format=jpg&name=orig', altText=None)]",Twitter Web App
1814,2022-12-06 04:35:18+00:00,1.59999e+18,sangheab,이상협,,,"여러분에 안식처 아이스 하이븐 

☺텔 레 문 의 i c e haven ☁

아이스거래방법 ㅅㄲ 작대기사용법

엑스터시 대마 클럽파티
떨구매 파티약

아이스술 아이스뽕 아이스술
아이스 아이스사끼

#작대기 https://t.co/yDxWzZDDAc",0,0,,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjRKmR5aEAUNpQe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjRKmR5aEAUNpQe?format=jpg&name=orig', altText=None)]",Twitter Web App
1815,2022-12-06 04:28:51+00:00,1.59998e+18,kikk0197,Kimseyeon,,,"✏ 텔 레 그 램 J R i c e 1 ♈

☁아이스작대기 사끼☑

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

아이스작대기

클럽약 떨느낌 

허브 아이스드랍 케타민 

#작대기 https://t.co/3UVIbvvgti",0,0,,['작대기'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjRJH19agAAKuJR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjRJH19agAAKuJR?format=jpg&name=orig', altText=None)]",Twitter Web App
1816,2022-12-06 03:40:49+00:00,1.59997e+18,jamjanungom,백인환,,,"여러분에 안식처 아이스 하이븐 

☂텔 레 문 의 i c e haven ♣

샤부 아이스판매처 게이만남
마약효과 작대기효능

떨느낌 대마 떨파는곳
최음제 파티약

아이스사끼 아이스드랍 아이스술
작대기술 샘플20만

#아이스술
#작기술 https://t.co/q1QaqezJiC",0,0,,"['아이스술', '작기술']","[Photo(previewUrl='https://pbs.twimg.com/media/FjQ-IVJaUAEKrW7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjQ-IVJaUAEKrW7?format=jpg&name=orig', altText=None)]",Twitter Web App
1817,2022-12-06 03:30:49+00:00,1.59997e+18,rbfl1680,김규리,,,"✒ 텔 레 그 램 J R i c e 1 ♥

☁아이스작대기 사끼☝

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

부부만남얼음사는곳얼음파는곳

사티바 떨파는곳 
사탕

아이스1G 아이스 빙두 

#사티바 https://t.co/EfohwIRwQX",0,0,,['사티바'],"[Photo(previewUrl='https://pbs.twimg.com/media/FjQ71rhUYAAnSW_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjQ71rhUYAAnSW_?format=jpg&name=orig', altText=None)]",Twitter Web App
1818,2022-12-06 03:25:19+00:00,1.59997e+18,Ortawa,김윤기,,,"✒ 텔 레 i c e m a n k ☀
샘플0.2G 20만
사칭조심

아이스작대기  아이스뽕
케이 
케이

아이스뽕 엘에디
허브
샘플20만

 파티약 담배 
떨구매

사끼 허브 담배 
떨가격

대구아이스 부부만남

#작대기구입
#얼음 https://t.co/iNKCkKcO5M",0,0,,"['작대기구입', '얼음']","[Photo(previewUrl='https://pbs.twimg.com/media/FjQ6lOTUAAAByfJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjQ6lOTUAAAByfJ?format=jpg&name=orig', altText=None)]",Twitter Web App
1819,2022-12-06 01:38:48+00:00,1.59994e+18,jinck119,진춘기,,충남,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

아이스게이 ㅇㅇㅅ 사끼파는곳 
대구아이스 게이만남 엑스터시효능

떨파는곳 담배 클럽약 
클럽약 떨느낌 

허브 엘에디 
아이스뽕 사끼 아이스뽕 

#빙두
#사끼 https://t.co/fCtrjP0DH2",0,0,,"['빙두', '사끼']","[Photo(previewUrl='https://pbs.twimg.com/media/FjQiM1zakAAvCW5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjQiM1zakAAvCW5?format=jpg&name=orig', altText=None)]",Twitter Web App
1824,2022-12-05 12:55:52+00:00,1.59975e+18,jinck119,진춘기,,충남,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

작대기사용법 ㅎㄹ 아이스효능직빵 
전국빠른구매 부부만남 아이스사용후기

떨구입 떨구입 떨느낌 
대마 담배 

작대기아이스 아이스작대기 
사끼 아이스1G 아이스팝니다 

#작대기아이스
#아이스작대기 https://t.co/4hLdBHePV5",0,0,,"['작대기아이스', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/FjNzlFyagAAxK2l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjNzlFyagAAxK2l?format=jpg&name=orig', altText=None)]",Twitter Web App
1826,2022-12-05 12:19:34+00:00,1.59974e+18,dltpdnjs82,세원,,,"텔 레 i c e p i c k s

♨ 퀄리티승부 ♈
샘플 20만 아이스작대기

ㅇㅇㅅ 술파는곳 천안아이스
전국빠른구매

떨느낌  
 떨가격 사탕

아이스1G 아이스팝니다 케이
케이 아이스

↘ #사끼 ✏
☢ #빙두 ↔ https://t.co/NnTbwnSvlD",0,0,,"['사끼', '빙두']","[Photo(previewUrl='https://pbs.twimg.com/media/FjNrRdgaAAQDt7c?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjNrRdgaAAQDt7c?format=jpg&name=orig', altText=None)]",Twitter Web App
1830,2022-12-05 11:15:27+00:00,1.59972e+18,lovejangsuk,안장서ㄱ,,,"텔 레 i c e p i c k s

✒ 퀄리티승부 ❣
샘플 20만 아이스작대기

술사는곳 정품아이스파는곳 ㅈㄷㄱ팝니다
인천아이스

클럽파티 떨후기 사탕
 클럽약 대마

아이스 아이스술 샘플20만
아이스팝니다 빙두

☯ #사끼 ✿
✿ #빙두 ☎ https://t.co/jhgtNLzjFO",0,0,,"['사끼', '빙두']","[Photo(previewUrl='https://pbs.twimg.com/media/FjNcmJ2VsAExan7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjNcmJ2VsAExan7?format=jpg&name=orig', altText=None)]",Twitter Web App
1833,2022-12-05 07:47:49+00:00,1.59967e+18,ha800319,하명필,,논현동,"☁ 텔 레 그 램 J R i c e 1 ☀

☝아이스작대기 사끼☎

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

아이스거래방법작대기효능

떨후기 떨파는곳 
케타민

케이 아이스 아이스팝니다 

#아이스작대기
#아이스후기 https://t.co/NiRA0fPduf",0,0,,"['아이스작대기', '아이스후기']","[Photo(previewUrl='https://pbs.twimg.com/media/FjMtEbIUoAEPf0g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjMtEbIUoAEPf0g?format=jpg&name=orig', altText=None)]",Twitter Web App
1834,2022-12-05 06:08:56+00:00,1.59965e+18,jskjh0107,김정현,,,"뽕라덴 복귀☣

텔레 binladen11

전국 실시간 좌표  ✂
전국 드랍   ☢

샘플 20만원 시작~  ✉

아이스작대기

술사는곳

아이스사용방법 

엘에디 허브 작대기팝니다
아이스사끼 아이스드랍 

 케이 떨후기

아이스술 떨구매
차가운술 엑스터시 

#캔디
#엑스터시 https://t.co/9Hy5aTb6nu",0,0,,"['캔디', '엑스터시']","[Photo(previewUrl='https://pbs.twimg.com/media/FjMWcLCakAIDKjs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjMWcLCakAIDKjs?format=jpg&name=orig', altText=None)]",Twitter Web App
1835,2022-12-05 04:42:16+00:00,1.59963e+18,daegal98,안보미,,,"☀ 텔 레 i c e m a n k ✐
아이스작대기 샘플0.2G 20만
사칭조심

아이스팝니다 엘에디

작대기술 아이스뽕
허브
빙두

대마 떨삽니다 클럽파티 
사탕

사끼 차가운술 떨가격 
케이

전국빠른구매 허브효능

#아이스작대기
#떨후기 https://t.co/Ep7DFUZ5Bi",0,0,,"['아이스작대기', '떨후기']","[Photo(previewUrl='https://pbs.twimg.com/media/FjMCmq5VEAAkr9X?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjMCmq5VEAAkr9X?format=jpg&name=orig', altText=None)]",Twitter Web App
1837,2022-12-05 03:02:25+00:00,1.5996e+18,tnwls3302,이수진,,,"뽕라덴 복귀✂

텔레 binladen11

전국 실시간 좌표  ✍
전국 드랍   ✈

샘플 20만원 시작~  ☎

아이스작대기

인슐린주사기

대구아이스 

허브 아이스1G 아이스술
샘플20만 아이스사끼 

사티바 사티바 

아이스뽕 사탕
작대기술 떨파는곳 

#아이스구입
#아이스작대기 https://t.co/tNkA2aPCCL",0,0,,"['아이스구입', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/FjLrv7laMAAoo2s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjLrv7laMAAoo2s?format=jpg&name=orig', altText=None)]",Twitter Web App
1838,2022-12-05 02:29:01+00:00,1.59959e+18,rbfl1680,김규리,,,"☀ 텔 레 그 램 J R i c e 1 ✒

✒아이스작대기 사끼☯

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

허브효능서울아이스

떨구입 떨판매 
클럽파티

아이스드랍 아이스뽕 작대기 

#아이스작대기
#아이스삽니다
#엑스터시 https://t.co/v8cZvGuvEy",0,0,,"['아이스작대기', '아이스삽니다', '엑스터시']","[Photo(previewUrl='https://pbs.twimg.com/media/FjLkGjfaAAEOn0h?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjLkGjfaAAEOn0h?format=jpg&name=orig', altText=None)]",Twitter Web App
1840,2022-12-04 14:06:02+00:00,1.5994e+18,jinck119,진춘기,,충남,"Happy b b o n g

해피 해피뽕 

아이스작대기 전문 딜러

아이스얼음작대기 삥두 전국빠른구매 
인천아이스 빙두판매처 천안아이스

최음제 클럽약 케이 
엑스터시 떨팝니다 

아이스작대기 아이스작대기 
허브 작대기술 사끼 

#아이스술
#아이스작대기 https://t.co/P96Wz6Pss0",0,0,,"['아이스술', '아이스작대기']","[Photo(previewUrl='https://pbs.twimg.com/media/FjI6DPAVUAAK0Hm?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjI6DPAVUAAK0Hm?format=jpg&name=orig', altText=None)]",Twitter Web App
1843,2022-12-04 11:48:09+00:00,1.59937e+18,anp1220,안동폴,,,"♥ 텔 레 그 램 J R i c e 1 ↘

☣아이스작대기 사끼✍

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

ㅂㄷ후리베이스

사탕 클럽약 
사탕

아이스팝니다 아이스술 케타민 

#아이스작대기
#케타민 https://t.co/kRPxxZFidJ",0,0,,"['아이스작대기', '케타민']","[Photo(previewUrl='https://pbs.twimg.com/media/FjIafSxaYAAsI22?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjIafSxaYAAsI22?format=jpg&name=orig', altText=None)]",Twitter Web App
1844,2022-12-04 11:44:31+00:00,1.59937e+18,wjdfks2467,정란,,,"☁ 텔 레 그 램 J R i c e 1 ☃

♈아이스작대기 사끼↘

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

반작대기ㅇㅇㅅ

떨구입 떨가격 
엑스터시

작대기뽕 차가운술 샘플20만 

#작대기 https://t.co/OQfCyp5WoP",0,0,,['작대기'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1599369003268734978/pu/img/WJZqP_VrE95I4Ky_.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1599369003268734978/pu/pl/q_rKJZUqeOoXhESu.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1599369003268734978/pu/vid/320x426/S2afQMzDvMHvwDEv.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1599369003268734978/pu/vid/480x640/EUnN7g-uvLnqT_m8.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=36.138, views=2, altText=None)]",Twitter Web App
1846,2022-12-04 11:03:56+00:00,1.59936e+18,ghglgh55,채현서,,,"☺ 텔 레 그 램 J R i c e 1 ☀

☺아이스작대기 사끼✒

작대기 아이스 허브 브액 대마초 떨
캔디케이 몰리 떨액 브액 

반작대기마약상인

사티바 떨팝니다 
떨가격

작대기술 아이스작대기 아이스작대기 

#아이스작대기
#아이스후기 https://t.co/6RWDF98KEF",0,0,,"['아이스작대기', '아이스후기']","[Photo(previewUrl='https://pbs.twimg.com/media/FjIQXeMaMAQl0y1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FjIQXeMaMAQl0y1?format=jpg&name=orig', altText=None)]",Twitter Web App
