type1,type2,date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel
아편,스틸녹스,2023.2.8 11:54,1.62315e+18,twuk25c23,정가이,,,경북 예천 경북 예천 잠오는법 tele 예약 스틸녹스 후기 baekmama,0,0,12.0,['잠오는법'],,Twitter Web App
아편,스틸녹스,2023.2.8 12:58,1.62317e+18,bpxcv41143,정병학,,,부산 기장 부산 기장 잠오는법 tele 예약 스틸녹스 가격 baekmama,0,0,25.0,['잠오는법'],,Twitter Web App
아편,스틸녹스,2023.2.8 15:36,1.62321e+18,bpxcv41143,정병학,,,전남 나주 전남 나주 스틸녹스 tele 예약 강력 수면제 치사량 baekmama,0,0,28.0,['스틸녹스'],,Twitter Web App
아편,스틸녹스,2023.2.8 16:39,1.62323e+18,bpxcv41143,정병학,,,전북 완주 잠자는법 전북 완주 스틸녹스 치사량 tele 문의 baekmama,0,0,6.0,['잠자는법'],,Twitter Web App
아편,스틸녹스,2023.2.8 17:11,1.62323e+18,bpxcv41143,정병학,,,인천 서구 인천 서구 불면 tele 예약 스틸녹스 약국 baekmama,0,0,30.0,['불면'],,Twitter Web App
아편,스틸녹스,2023.2.9 11:55,1.62352e+18,dn_nbj,위수진,,,neM 전남 광양 수면장애 스틸녹스 후기 tele 문의 baekmama,0,0,17.0,['수면장애'],,Twitter Web App
아편,스틸녹스,2023.2.9 20:13,1.62364e+18,whwhgmd,안지랭,,,정품스틸녹스구입방법 H A 수면제 스틸녹스는 졸피뎀 성분으로 가장 먼저 출시된 오리지널 의약품이다 P 정품스틸녹스판매 텔레 apam15 카톡 han me,0,0,25.0,"['정품스틸녹스구입방법', '정품스틸녹스판매']",,Botbird tweets
아편,스틸녹스,2023.2.9 21:13,1.62366e+18,6superjunior,김보민,,사랑해 성민아♥,정품스틸녹스구입방법 스틸녹스 강력수면제구입 엑스터시 마약에 의존하는 사람들도 있다 텔레 wame658 라인 popu12 카톡 kodak8,0,0,34.0,"['정품스틸녹스구입방법', '강력수면제구입']",,Botbird tweets
아편,스틸녹스,2023.2.10 00:53,1.62371e+18,melong555,오근호,,,엑스터시구입방법 스틸녹스는 졸피뎀 성분으로 가장 먼저 출시된 오리지널 의약품이다 허브 환각제 텔레 apam15 카톡 han me 에토미데이트팝니다 엑스터시팝니다,0,0,34.0,"['엑스터시구입방법', '에토미데이트팝니다', '엑스터시팝니다']",,Botbird tweets
아편,스틸녹스,2023.2.10 01:13,1.62372e+18,bosdj3689,전주봉,,,엑스터시구입방법 우유주사판매 텔레 apam15 카톡 han me 스틸녹스는 졸피뎀 성분으로 가장 먼저 출시된 오리지널 의약품이다 정품졸ㅍㅣ뎀판ㅁㅐ하는곳,0,0,40.0,"['엑스터시구입방법', '우유주사판매', '정품졸ㅍㅣ뎀판ㅁㅐ하는곳']",,Botbird tweets
아편,스틸녹스,2023.2.11 07:26,1.62417e+18,HUGHHoots,케타민밀대전좌표딜러모집 전북삥두 충남대마초(전북히로뽕 코데인하는법),,,텔레채널 gt zuko450 lt 엑시터시도매 강서케이밀크 부산밀크케타민 머쉬룸구입하는법 경기도스틸녹스 강원도드라퍼모집 강서s케타민 https t co CgumvP6yGA,0,0,247.0,['엑시터시도매'],"[Photo(previewUrl='https://pbs.twimg.com/media/Foo4sQhaUAADlSD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Foo4sQhaUAADlSD?format=jpg&name=orig', altText=None)]",Twitter Web App
